"","x"
"4811",29
"4812",19
"4813",14
"4814",28
"4815",21
"4816",15
"4817",14
"4818",30
"4819",18
"4820",23
"4821",18
"4822",45
"4823",27
"4824",30
"4825",15
"4826",51
"4827",25
"4828",24
"4829",43
"4830",19
"4831",41
"4832",27
"4833",84
"4834",35
"4835",25
"4836",30
"4837",23
"4838",106
"4839",16
"4840",46
"4841",34
"4842",8
"4843",29
"4844",50
"4845",35
"4846",15
"4847",14
"4848",29
"4849",34
"4850",23
"4851",44
"4852",22
"4853",12
"4854",24
"4855",37
"4856",32
"4857",9
"4858",35
"4859",36
"4860",15
"4861",22
"4862",19
"4863",28
"4864",43
"4865",32
"4866",45
"4867",9
"4868",19
"4869",46
"4870",24
"4871",21
"4872",13
"4873",16
"4874",51
"4875",25
"4876",17
"4877",50
"4878",18
"4879",42
"4880",25
"4881",6
"4882",11
"4883",15
"4884",18
"4885",31
"4886",23
"4887",49
"4888",56
"4889",25
"4890",7
"4891",9
"4892",40
"4893",71
"4894",56
"4895",0
"4896",32
"4897",113
"4898",39
"4899",25
"4900",19
"4901",16
"4902",24
"4903",14
"4904",21
"4905",15
"4906",0
"4907",57
"4908",36
"4909",50
"4910",20
"4911",17
"4912",20
"4913",18
"4914",17
"4915",55
"4916",28
"4917",11
"4918",64
"4919",20
"4920",42
"4921",0
"4922",26
"4923",51
"4924",22
"4925",48
"4926",48
"4927",67
"4928",25
"4929",38
"4930",165
"4931",24
"4932",31
"4933",11
"4934",19
"4935",35
"4936",72
"4937",13
"4938",25
"4939",16
"4940",19
"4941",20
"4942",40
"4943",13
"4944",20
"4945",7
"4946",14
"4947",6
"4948",12
"4949",11
"4950",20
"4951",19
"4952",27
"4953",0
"4954",50
"4955",65
"4956",39
"4957",11
"4958",14
"4959",14
"4960",16
"4961",23
"4962",6
"4963",37
"4964",40
"4965",28
"4966",45
"4967",25
"4968",20
"4969",8
"4970",16
"4971",58
"4972",20
"4973",40
"4974",19
"4975",17
"4976",17
"4977",50
"4978",38
"4979",14
"4980",54
"4981",20
"4982",32
"4983",16
"4984",34
"4985",8
"4986",23
"4987",46
"4988",23
"4989",19
"4990",13
"4991",26
"4992",14
"4993",22
"4994",13
"4995",7
"4996",34
"4997",60
"4998",6
"4999",29
"5000",14
"5001",29
"5002",12
"5003",38
"5004",7
"5005",15
"5006",29
"5007",15
"5008",25
"5009",11
"5010",23
"5011",22
"5012",29
"5013",24
"5014",27
"5015",30
"5016",10
"5017",0
"5018",13
"5019",23
"5020",21
"5021",43
"5022",50
"5023",15
"5024",31
"5025",7
"5026",9
"5027",0
"5028",83
"5029",14
"5030",34
"5031",29
"5032",21
"5033",15
"5034",9
"5035",47
"5036",14
"5037",18
"5038",31
"5039",8
"5040",41
"5041",26
"5042",19
"5043",20
"5044",16
"5045",25
"5046",32
"5047",63
"5048",35
"5049",21
"5050",43
"5051",17
"5052",76
"5053",37
"5054",44
"5055",22
"5056",31
"5057",20
"5058",23
"5059",23
"5060",39
"5061",6
"5062",44
"5063",44
"5064",17
"5065",18
"5066",33
"5067",77
"5068",16
"5069",67
"5070",13
"5071",11
"5072",38
"5073",16
"5074",19
"5075",16
"5076",45
"5077",22
"5078",77
"5079",13
"5080",63
"5081",44
"5082",32
"5083",43
"5084",54
"5085",43
"5086",19
"5087",9
"5088",42
"5089",172
"5090",14
"5091",74
"5092",12
"5093",59
"5094",39
"5095",38
"5096",23
"5097",31
"5098",11
"5099",30
"5100",24
"5101",14
"5102",42
"5103",21
"5104",98
"5105",0
"5106",35
"5107",6
"5108",38
"5109",4
"5110",12
"5111",39
"5112",18
"5113",20
"5114",11
"5115",19
"5116",23
"5117",30
"5118",42
"5119",45
"5120",27
"5121",29
"5122",68
"5123",7
"5124",36
"5125",39
"5126",44
"5127",36
"5128",16
"5129",12
"5130",50
"5131",123
"5132",82
"5133",24
"5134",24
"5135",68
"5136",19
"5137",11
"5138",50
"5139",42
"5140",0
"5141",94
"5142",21
"5143",43
"5144",42
"5145",38
"5146",21
"5147",40
"5148",28
"5149",28
"5150",39
"5151",16
"5152",29
"5153",95
"5154",15
"5155",56
"5156",29
"5157",9
"5158",0
"5159",28
"5160",19
"5161",15
"5162",0
"5163",21
"5164",30
"5165",24
"5166",24
"5167",92
"5168",30
"5169",15
"5170",22
"5171",29
"5172",28
"5173",16
"5174",33
"5175",3
"5176",24
"5177",53
"5178",20
"5179",18
"5180",7
"5181",6
"5182",0
"5183",97
"5184",12
"5185",28
"5186",0
"5187",16
"5188",46
"5189",39
"5190",48
"5191",37
"5192",42
"5193",22
"5194",8
"5195",13
"5196",15
"5197",17
"5198",61
"5199",12
"5200",28
"5201",5
"5202",26
"5203",17
"5204",30
"5205",1
"5206",12
"5207",23
"5208",17
"5209",11
"5210",25
"5211",12
"5212",35
"5213",21
"5214",20
"5215",14
"5216",30
"5217",48
"5218",38
"5219",42
"5220",20
"5221",33
"5222",45
"5223",75
"5224",10
"5225",0
"5226",65
"5227",18
"5228",48
"5229",14
"5230",14
"5231",51
"5232",34
"5233",0
"5234",23
"5235",33
"5236",15
"5237",23
"5238",16
"5239",106
"5240",11
"5241",31
"5242",35
"5243",22
"5244",17
"5245",25
"5246",0
"5247",24
"5248",13
"5249",21
"5250",22
"5251",42
"5252",18
"5253",15
"5254",33
"5255",16
"5256",31
"5257",36
"5258",43
"5259",52
"5260",23
"5261",35
"5262",65
"5263",13
"5264",12
"5265",0
"5266",0
"5267",57
"5268",12
"5269",31
"5270",0
"5271",24
"5272",100
"5273",45
"5274",21
"5275",35
"5276",17
"5277",17
"5278",45
"5279",20
"5280",67
"5281",40
"5282",12
"5283",10
"5284",27
"5285",21
"5286",22
"5287",21
"5288",26
"5289",16
"5290",10
"5291",59
"5292",31
"5293",15
"5294",32
"5295",20
"5296",10
"5297",59
"5298",14
"5299",45
"5300",0
"5301",14
"5302",13
"5303",11
"5304",23
"5305",35
"5306",53
"5307",52
"5308",20
"5309",21
"5310",22
"5311",0
"5312",26
"5313",129
"5314",17
"5315",8
"5316",38
"5317",21
"5318",23
"5319",13
"5320",23
"5321",44
"5322",73
"5323",8
"5324",14
"5325",52
"5326",70
"5327",17
"5328",21
"5329",41
"5330",23
"5331",22
"5332",12
"5333",95
"5334",5
"5335",36
"5336",23
"5337",21
"5338",26
"5339",26
"5340",31
"5341",12
"5342",36
"5343",25
"5344",25
"5345",0
"5346",17
"5347",12
"5348",35
"5349",34
"5350",18
"5351",44
"5352",16
"5353",0
"5354",24
"5355",10
"5356",10
"5357",9
"5358",8
"5359",47
"5360",47
"5361",52
"5362",74
"5363",7
"5364",26
"5365",32
"5366",23
"5367",41
"5368",13
"5369",19
"5370",12
"5371",19
"5372",22
"5373",22
"5374",11
"5375",20
"5376",37
"5377",8
"5378",11
"5379",57
"5380",42
"5381",12
"5382",20
"5383",30
"5384",28
"5385",15
"5386",28
"5387",32
"5388",33
"5389",44
"5390",32
"5391",29
"5392",14
"5393",21
"5394",41
"5395",20
"5396",25
"5397",0
"5398",35
"5399",32
"5400",40
"5401",30
"5402",36
"5403",23
"5404",57
"5405",20
"5406",20
"5407",48
"5408",6
"5409",131
"5410",19
"5411",25
"5412",31
"5413",23
"5414",40
"5415",23
"5416",25
"5417",14
"5418",13
"5419",41
"5420",12
"5421",34
"5422",74
"5423",17
"5424",26
"5425",20
"5426",25
"5427",84
"5428",21
"5429",0
"5430",7
"5431",19
"5432",22
"5433",17
"5434",99
"5435",14
"5436",25
"5437",11
"5438",16
"5439",34
"5440",28
"5441",56
"5442",0
"5443",12
"5444",6
"5445",13
"5446",55
"5447",48
"5448",15
"5449",41
"5450",40
"5451",16
"5452",23
"5453",11
"5454",21
"5455",0
"5456",13
"5457",34
"5458",20
"5459",0
"5460",11
"5461",42
"5462",10
"5463",27
"5464",29
"5465",18
"5466",37
"5467",16
"5468",19
"5469",1
"5470",18
"5471",16
"5472",33
"5473",35
"5474",21
"5475",24
"5476",8
"5477",47
"5478",47
"5479",43
"5480",85
"5481",38
"5482",24
"5483",16
"5484",40
"5485",56
"5486",66
"5487",38
"5488",23
"5489",24
"5490",55
"5491",34
"5492",9
"5493",5
"5494",13
"5495",19
"5496",0
"5497",30
"5498",29
"5499",34
"5500",25
"5501",17
"5502",17
"5503",51
"5504",25
"5505",30
"5506",51
"5507",25
"5508",10
"5509",15
"5510",41
"5511",24
"5512",47
"5513",7
"5514",33
"5515",35
"5516",41
"5517",23
"5518",20
"5519",15
"5520",24
"5521",23
"5522",45
"5523",9
"5524",25
"5525",44
"5526",36
"5527",30
"5528",25
"5529",13
"5530",51
"5531",17
"5532",16
"5533",55
"5534",32
"5535",16
"5536",102
"5537",0
"5538",21
"5539",20
"5540",42
"5541",66
"5542",28
"5543",7
"5544",38
"5545",10
"5546",18
"5547",14
"5548",52
"5549",6
"5550",11
"5551",18
"5552",21
"5553",49
"5554",39
"5555",53
"5556",22
"5557",21
"5558",24
"5559",22
"5560",25
"5561",50
"5562",23
"5563",14
"5564",30
"5565",19
"5566",4
"5567",16
"5568",34
"5569",68
"5570",49
"5571",20
"5572",35
"5573",29
"5574",45
"5575",31
"5576",26
"5577",24
"5578",19
"5579",24
"5580",31
"5581",17
"5582",59
"5583",40
"5584",29
"5585",40
"5586",27
"5587",16
"5588",7
"5589",25
"5590",23
"5591",19
"5592",15
"5593",5
"5594",11
"5595",32
"5596",0
"5597",17
"5598",8
"5599",14
"5600",16
"5601",29
"5602",34
"5603",4
"5604",0
"5605",16
"5606",12
"5607",26
"5608",13
"5609",8
"5610",79
"5611",21
"5612",15
"5613",20
"5614",0
"5615",18
"5616",0
"5617",39
"5618",25
"5619",13
"5620",8
"5621",29
"5622",12
"5623",13
"5624",22
"5625",2
"5626",20
"5627",49
"5628",22
"5629",8
"5630",111
"5631",10
"5632",14
"5633",20
"5634",15
"5635",22
"5636",26
"5637",15
"5638",29
"5639",34
"5640",34
"5641",19
"5642",6
"5643",24
"5644",33
"5645",35
"5646",15
"5647",27
"5648",24
"5649",51
"5650",24
"5651",41
"5652",22
"5653",25
"5654",16
"5655",22
"5656",25
"5657",25
"5658",40
"5659",24
"5660",111
"5661",32
"5662",160
"5663",28
"5664",52
"5665",32
"5666",28
"5667",54
"5668",18
"5669",21
"5670",22
"5671",40
"5672",51
"5673",21
"5674",34
"5675",14
"5676",20
"5677",15
"5678",25
"5679",5
"5680",25
"5681",31
"5682",22
"5683",21
"5684",48
"5685",18
"5686",64
"5687",32
"5688",0
"5689",52
"5690",46
"5691",19
"5692",5
"5693",12
"5694",15
"5695",20
"5696",83
"5697",0
"5698",28
"5699",60
"5700",20
"5701",13
"5702",2
"5703",23
"5704",7
"5705",33
"5706",61
"5707",25
"5708",12
"5709",17
"5710",100
"5711",24
"5712",0
"5713",93
"5714",17
"5715",15
"5716",36
"5717",43
"5718",59
"5719",0
"5720",31
"5721",2
"5722",39
"5723",27
"5724",29
"5725",67
"5726",9
"5727",15
"5728",8
"5729",18
"5730",113
"5731",28
"5732",39
"5733",11
"5734",9
"5735",27
"5736",34
"5737",15
"5738",59
"5739",25
"5740",26
"5741",12
"5742",24
"5743",8
"5744",28
"5745",7
"5746",12
"5747",19
"5748",17
"5749",20
"5750",37
"5751",48
"5752",19
"5753",12
"5754",50
"5755",5
"5756",17
"5757",9
"5758",34
"5759",36
"5760",34
"5761",20
"5762",28
"5763",39
"5764",25
"5765",19
"5766",7
"5767",28
"5768",1
"5769",32
"5770",112
"5771",47
"5772",29
"5773",72
"5774",23
"5775",8
"5776",26
"5777",32
"5778",20
"5779",30
"5780",13
"5781",70
"5782",61
"5783",22
"5784",27
"5785",0
"5786",48
"5787",57
"5788",19
"5789",84
"5790",38
"5791",27
"5792",37
"5793",58
"5794",48
"5795",13
"5796",57
"5797",17
"5798",25
"5799",13
"5800",86
"5801",18
"5802",43
"5803",20
"5804",42
"5805",12
"5806",67
"5807",14
"5808",14
"5809",31
"5810",48
"5811",26
"5812",10
"5813",109
"5814",91
"5815",10
"5816",32
"5817",21
"5818",46
"5819",31
"5820",11
"5821",39
"5822",59
"5823",9
"5824",63
"5825",37
"5826",0
"5827",21
"5828",5
"5829",62
"5830",13
"5831",7
"5832",17
"5833",32
"5834",11
"5835",9
"5836",21
"5837",27
"5838",37
"5839",15
"5840",54
"5841",2
"5842",70
"5843",7
"5844",104
"5845",0
"5846",0
"5847",89
"5848",23
"5849",58
"5850",46
"5851",15
"5852",67
"5853",28
"5854",23
"5855",54
"5856",33
"5857",23
"5858",12
"5859",18
"5860",46
"5861",46
"5862",51
"5863",52
"5864",0
"5865",44
"5866",28
"5867",38
"5868",34
"5869",16
"5870",46
"5871",18
"5872",38
"5873",19
"5874",1
"5875",28
"5876",40
"5877",16
"5878",6
"5879",54
"5880",12
"5881",33
"5882",36
"5883",35
"5884",10
"5885",15
"5886",35
"5887",25
"5888",16
"5889",79
"5890",30
"5891",10
"5892",0
"5893",27
"5894",16
"5895",85
"5896",42
"5897",24
"5898",51
"5899",9
"5900",68
"5901",19
"5902",30
"5903",31
"5904",35
"5905",20
"5906",155
"5907",14
"5908",23
"5909",12
"5910",4
"5911",22
"5912",50
"5913",7
"5914",158
"5915",24
"5916",14
"5917",61
"5918",6
"5919",26
"5920",32
"5921",44
"5922",20
"5923",28
"5924",51
"5925",19
"5926",31
"5927",37
"5928",4
"5929",19
"5930",120
"5931",18
"5932",22
"5933",10
"5934",28
"5935",66
"5936",20
"5937",11
"5938",11
"5939",40
"5940",11
"5941",7
"5942",36
"5943",22
"5944",21
"5945",17
"5946",24
"5947",50
"5948",39
"5949",43
"5950",17
"5951",14
"5952",19
"5953",12
"5954",54
"5955",18
"5956",5
"5957",39
"5958",40
"5959",14
"5960",0
"5961",11
"5962",34
"5963",9
"5964",75
"5965",47
"5966",15
"5967",0
"5968",36
"5969",13
"5970",15
"5971",9
"5972",28
"5973",15
"5974",33
"5975",26
"5976",30
"5977",36
"5978",20
"5979",22
"5980",12
"5981",25
"5982",69
"5983",105
"5984",32
"5985",27
"5986",32
"5987",32
"5988",27
"5989",105
"5990",59
"5991",56
"5992",53
"5993",43
"5994",24
"5995",21
"5996",93
"5997",16
"5998",13
"5999",23
"6000",48
"6001",20
"6002",56
"6003",34
"6004",28
"6005",45
"6006",35
"6007",13
"6008",24
"6009",69
"6010",13
"6011",35
"6012",27
"6013",17
"6014",0
"6015",33
"6016",10
"6017",49
"6018",52
"6019",215
"6020",41
"6021",30
"6022",23
"6023",33
"6024",151
"6025",52
"6026",89
"6027",0
"6028",13
"6029",12
"6030",41
"6031",11
"6032",36
"6033",35
"6034",14
"6035",13
"6036",6
"6037",90
"6038",41
"6039",18
"6040",3
"6041",5
"6042",52
"6043",64
"6044",60
"6045",22
"6046",44
"6047",75
"6048",16
"6049",41
"6050",319
"6051",85
"6052",8
"6053",14
"6054",21
"6055",25
"6056",23
"6057",58
"6058",20
"6059",5
"6060",62
"6061",19
"6062",61
"6063",24
"6064",84
"6065",11
"6066",37
"6067",13
"6068",25
"6069",96
"6070",169
"6071",27
"6072",113
"6073",5
"6074",52
"6075",16
"6076",16
"6077",32
"6078",40
"6079",67
"6080",46
"6081",47
"6082",98
"6083",11
"6084",49
"6085",30
"6086",21
"6087",0
"6088",15
"6089",1
"6090",18
"6091",19
"6092",13
"6093",25
"6094",14
"6095",9
"6096",0
"6097",27
"6098",33
"6099",40
"6100",7
"6101",22
"6102",38
"6103",30
"6104",61
"6105",29
"6106",23
"6107",26
"6108",47
"6109",0
"6110",52
"6111",131
"6112",12
"6113",37
"6114",18
"6115",88
"6116",23
"6117",20
"6118",46
"6119",53
"6120",43
"6121",50
"6122",27
"6123",29
"6124",10
"6125",25
"6126",0
"6127",29
"6128",90
"6129",19
"6130",39
"6131",4
"6132",39
"6133",73
"6134",49
"6135",62
"6136",15
"6137",19
"6138",30
"6139",32
"6140",12
"6141",37
"6142",40
"6143",44
"6144",40
"6145",84
"6146",24
"6147",68
"6148",25
"6149",31
"6150",32
"6151",70
"6152",0
"6153",49
"6154",20
"6155",24
"6156",20
"6157",44
"6158",65
"6159",68
"6160",26
"6161",23
"6162",7
"6163",60
"6164",9
"6165",38
"6166",9
"6167",66
"6168",25
"6169",21
"6170",29
"6171",85
"6172",31
"6173",23
"6174",18
"6175",15
"6176",9
"6177",33
"6178",26
"6179",0
"6180",15
"6181",28
"6182",39
"6183",28
"6184",21
"6185",24
"6186",0
"6187",77
"6188",102
"6189",0
"6190",17
"6191",38
"6192",78
"6193",53
"6194",29
"6195",47
"6196",51
"6197",7
"6198",45
"6199",61
"6200",70
"6201",19
"6202",30
"6203",19
"6204",34
"6205",27
"6206",58
"6207",29
"6208",38
"6209",28
"6210",43
"6211",31
"6212",22
"6213",22
"6214",43
"6215",20
"6216",42
"6217",92
"6218",54
"6219",46
"6220",80
"6221",29
"6222",30
"6223",23
"6224",7
"6225",21
"6226",30
"6227",11
"6228",39
"6229",27
"6230",38
"6231",17
"6232",12
"6233",33
"6234",39
"6235",7
"6236",24
"6237",6
"6238",38
"6239",12
"6240",10
"6241",22
"6242",48
"6243",10
"6244",28
"6245",69
"6246",18
"6247",15
"6248",39
"6249",11
"6250",43
"6251",27
"6252",39
"6253",46
"6254",30
"6255",17
"6256",193
"6257",67
"6258",25
"6259",18
"6260",53
"6261",25
"6262",15
"6263",22
"6264",26
"6265",14
"6266",14
"6267",30
"6268",11
"6269",18
"6270",9
"6271",48
"6272",0
"6273",24
"6274",10
"6275",19
"6276",31
"6277",21
"6278",37
"6279",28
"6280",14
"6281",57
"6282",23
"6283",37
"6284",39
"6285",24
"6286",64
"6287",15
"6288",19
"6289",18
"6290",195
"6291",31
"6292",21
"6293",27
"6294",44
"6295",25
"6296",25
"6297",50
"6298",12
"6299",43
"6300",0
"6301",37
"6302",49
"6303",75
"6304",31
"6305",42
"6306",54
"6307",12
"6308",22
"6309",30
"6310",19
"6311",0
"6312",35
"6313",36
"6314",35
"6315",124
"6316",0
"6317",17
"6318",26
"6319",51
"6320",21
"6321",21
"6322",37
"6323",32
"6324",44
"6325",5
"6326",43
"6327",11
"6328",35
"6329",19
"6330",63
"6331",19
"6332",37
"6333",67
"6334",18
"6335",40
"6336",33
"6337",43
"6338",45
"6339",52
"6340",25
"6341",19
"6342",19
"6343",44
"6344",21
"6345",29
"6346",22
"6347",46
"6348",42
"6349",55
"6350",51
"6351",50
"6352",26
"6353",37
"6354",17
"6355",153
"6356",110
"6357",14
"6358",25
"6359",29
"6360",37
"6361",1
"6362",61
"6363",26
"6364",68
"6365",57
"6366",10
"6367",19
"6368",33
"6369",40
"6370",13
"6371",0
"6372",15
"6373",41
"6374",13
"6375",28
"6376",9
"6377",40
"6378",15
"6379",80
"6380",6
"6381",9
"6382",14
"6383",49
"6384",25
"6385",75
"6386",42
"6387",29
"6388",12
"6389",4
"6390",27
"6391",60
"6392",27
"6393",23
"6394",0
"6395",42
"6396",48
"6397",10
"6398",59
"6399",13
"6400",80
"6401",32
"6402",71
"6403",24
"6404",51
"6405",21
"6406",44
"6407",16
"6408",46
"6409",19
"6410",35
"6411",28
"6412",23
"6413",22
"6414",41
"6415",58
"6416",51
"6417",23
"6418",49
"6419",29
"6420",123
"6421",19
"6422",14
"6423",61
"6424",65
"6425",18
"6426",29
"6427",9
"6428",0
"6429",19
"6430",20
"6431",44
"6432",36
"6433",29
"6434",25
"6435",0
"6436",24
"6437",60
"6438",0
"6439",32
"6440",25
"6441",10
"6442",0
"6443",41
"6444",25
"6445",8
"6446",18
"6447",8
"6448",35
"6449",23
"6450",54
"6451",5
"6452",16
"6453",5
"6454",37
"6455",36
"6456",44
"6457",24
"6458",53
"6459",38
"6460",49
"6461",45
"6462",52
"6463",15
"6464",35
"6465",29
"6466",158
"6467",16
"6468",26
"6469",20
"6470",47
"6471",31
"6472",51
"6473",28
"6474",42
"6475",31
"6476",51
"6477",29
"6478",59
"6479",25
"6480",38
"6481",29
"6482",36
"6483",45
"6484",36
"6485",17
"6486",56
"6487",65
"6488",28
"6489",44
"6490",28
"6491",35
"6492",79
"6493",22
"6494",44
"6495",0
"6496",25
"6497",63
"6498",13
"6499",13
"6500",87
"6501",67
"6502",0
"6503",34
"6504",0
"6505",6
"6506",12
"6507",14
"6508",19
"6509",44
"6510",0
"6511",55
"6512",14
"6513",0
"6514",49
"6515",10
"6516",22
"6517",28
"6518",18
"6519",0
"6520",30
"6521",2
"6522",62
"6523",18
"6524",0
"6525",11
"6526",61
"6527",26
"6528",16
"6529",13
"6530",65
"6531",31
"6532",85
"6533",49
"6534",35
"6535",14
"6536",24
"6537",10
"6538",21
"6539",2
"6540",36
"6541",12
"6542",60
"6543",41
"6544",50
"6545",55
"6546",18
"6547",32
"6548",23
"6549",34
"6550",10
"6551",72
"6552",33
"6553",36
"6554",54
"6555",37
"6556",28
"6557",25
"6558",0
"6559",35
"6560",51
"6561",74
"6562",21
"6563",131
"6564",36
"6565",29
"6566",27
"6567",37
"6568",91
"6569",31
"6570",0
"6571",27
"6572",1
"6573",51
"6574",105
"6575",61
"6576",27
"6577",29
"6578",48
"6579",20
"6580",56
"6581",11
"6582",0
"6583",28
"6584",42
"6585",91
"6586",0
"6587",7
"6588",49
"6589",0
"6590",54
"6591",31
"6592",50
"6593",31
"6594",20
"6595",10
"6596",47
"6597",14
"6598",97
"6599",33
"6600",0
"6601",35
"6602",17
"6603",35
"6604",0
"6605",42
"6606",0
"6607",41
"6608",17
"6609",49
"6610",33
"6611",31
"6612",11
"6613",28
"6614",67
"6615",31
"6616",20
"6617",0
"6618",40
"6619",21
"6620",9
"6621",18
"6622",18
"6623",8
"6624",0
"6625",32
"6626",28
"6627",32
"6628",26
"6629",28
"6630",31
"6631",32
"6632",16
"6633",16
"6634",24
"6635",55
"6636",30
"6637",48
"6638",19
"6639",17
"6640",29
"6641",48
"6642",30
"6643",23
"6644",14
"6645",32
"6646",38
"6647",38
"6648",25
"6649",0
"6650",30
"6651",10
"6652",12
"6653",32
"6654",69
"6655",37
"6656",24
"6657",20
"6658",22
"6659",34
"6660",20
"6661",22
"6662",17
"6663",28
"6664",16
"6665",4
"6666",0
"6667",0
"6668",60
"6669",16
"6670",22
"6671",37
"6672",30
"6673",32
"6674",68
"6675",15
"6676",34
"6677",10
"6678",16
"6679",22
"6680",21
"6681",27
"6682",15
"6683",44
"6684",29
"6685",17
"6686",33
"6687",20
"6688",42
"6689",29
"6690",45
"6691",16
"6692",18
"6693",27
"6694",14
"6695",42
"6696",35
"6697",31
"6698",11
"6699",22
"6700",78
"6701",37
"6702",22
"6703",16
"6704",16
"6705",13
"6706",11
"6707",5
"6708",64
"6709",20
"6710",0
"6711",34
"6712",51
"6713",29
"6714",32
"6715",21
"6716",29
"6717",54
"6718",16
"6719",31
"6720",0
"6721",18
"6722",0
"6723",39
"6724",30
"6725",68
"6726",21
"6727",40
"6728",32
"6729",16
"6730",22
"6731",3
"6732",19
"6733",15
"6734",45
"6735",46
"6736",9
"6737",23
"6738",47
"6739",20
"6740",32
"6741",36
"6742",16
"6743",37
"6744",46
"6745",51
"6746",26
"6747",21
"6748",60
"6749",15
"6750",5
"6751",25
"6752",29
"6753",20
"6754",18
"6755",8
"6756",18
"6757",21
"6758",8
"6759",13
"6760",27
"6761",19
"6762",18
"6763",23
"6764",33
"6765",31
"6766",7
"6767",84
"6768",19
"6769",34
"6770",13
"6771",17
"6772",16
"6773",29
"6774",33
"6775",129
"6776",225
"6777",7
"6778",9
"6779",11
"6780",20
"6781",45
"6782",72
"6783",13
"6784",11
"6785",70
"6786",26
"6787",21
"6788",36
"6789",37
"6790",71
"6791",65
"6792",12
"6793",59
"6794",39
"6795",87
"6796",16
"6797",19
"6798",24
"6799",38
"6800",38
"6801",60
"6802",39
"6803",37
"6804",50
"6805",16
"6806",46
"6807",17
"6808",95
"6809",44
"6810",34
"6811",68
"6812",16
"6813",35
"6814",16
"6815",7
"6816",31
"6817",57
"6818",19
"6819",18
"6820",25
"6821",45
"6822",27
"6823",0
"6824",33
"6825",3
"6826",17
"6827",59
"6828",51
"6829",59
"6830",4
"6831",55
"6832",45
"6833",0
"6834",10
"6835",40
"6836",51
"6837",30
"6838",8
"6839",10
"6840",25
"6841",50
"6842",23
"6843",0
"6844",36
"6845",22
"6846",0
"6847",24
"6848",25
"6849",25
"6850",11
"6851",18
"6852",22
"6853",26
"6854",38
"6855",24
"6856",0
"6857",25
"6858",42
"6859",21
"6860",44
"6861",74
"6862",17
"6863",52
"6864",15
"6865",28
"6866",19
"6867",14
"6868",25
"6869",100
"6870",9
"6871",37
"6872",23
"6873",24
"6874",35
"6875",0
"6876",21
"6877",10
"6878",12
"6879",66
"6880",27
"6881",19
"6882",47
"6883",22
"6884",15
"6885",14
"6886",45
"6887",18
"6888",85
"6889",23
"6890",9
"6891",20
"6892",29
"6893",19
"6894",34
"6895",13
"6896",28
"6897",27
"6898",28
"6899",17
"6900",18
"6901",13
"6902",13
"6903",27
"6904",33
"6905",6
"6906",8
"6907",7
"6908",26
"6909",20
"6910",11
"6911",74
"6912",41
"6913",22
"6914",19
"6915",16
"6916",84
"6917",24
"6918",77
"6919",32
"6920",29
"6921",18
"6922",13
"6923",15
"6924",25
"6925",0
"6926",8
"6927",6
"6928",65
"6929",31
"6930",20
"6931",27
"6932",15
"6933",18
"6934",0
"6935",33
"6936",46
"6937",16
"6938",22
"6939",53
"6940",58
"6941",26
"6942",46
"6943",16
"6944",31
"6945",19
"6946",36
"6947",22
"6948",20
"6949",18
"6950",17
"6951",14
"6952",24
"6953",33
"6954",16
"6955",26
"6956",20
"6957",12
"6958",12
"6959",22
"6960",26
"6961",24
"6962",12
"6963",26
"6964",11
"6965",39
"6966",47
"6967",45
"6968",22
"6969",37
"6970",50
"6971",18
"6972",0
"6973",10
"6974",73
"6975",80
"6976",25
"6977",36
"6978",9
"6979",15
"6980",120
"6981",24
"6982",43
"6983",61
"6984",35
"6985",36
"6986",36
"6987",46
"6988",20
"6989",35
"6990",40
"6991",27
"6992",15
"6993",29
"6994",41
"6995",20
"6996",31
"6997",27
"6998",16
"6999",5
"7000",21
"7001",35
"7002",17
"7003",48
"7004",28
"7005",13
"7006",106
"7007",23
"7008",19
"7009",27
"7010",68
"7011",22
"7012",0
"7013",22
"7014",33
"7015",17
"7016",0
"7017",45
"7018",36
"7019",53
"7020",25
"7021",90
"7022",35
"7023",13
"7024",28
"7025",5
"7026",5
"7027",39
"7028",23
"7029",37
"7030",40
"7031",10
"7032",20
"7033",62
"7034",31
"7035",29
"7036",29
"7037",33
"7038",12
"7039",19
"7040",0
"7041",15
"7042",24
"7043",14
"7044",23
"7045",4
"7046",31
"7047",107
"7048",13
"7049",17
"7050",39
"7051",49
"7052",14
"7053",5
"7054",10
"7055",0
"7056",29
"7057",54
"7058",0
"7059",23
"7060",14
"7061",43
"7062",17
"7063",51
"7064",28
"7065",65
"7066",35
"7067",16
"7068",33
"7069",28
"7070",68
"7071",18
"7072",60
"7073",0
"7074",45
"7075",16
"7076",48
"7077",34
"7078",0
"7079",42
"7080",14
"7081",40
"7082",40
"7083",30
"7084",21
"7085",13
"7086",27
"7087",19
"7088",0
"7089",0
"7090",9
"7091",54
"7092",28
"7093",20
"7094",16
"7095",12
"7096",33
"7097",45
"7098",56
"7099",30
"7100",26
"7101",20
"7102",23
"7103",24
"7104",21
"7105",0
"7106",15
"7107",13
"7108",0
"7109",40
"7110",0
"7111",28
"7112",37
"7113",41
"7114",28
"7115",40
"7116",25
"7117",29
"7118",32
"7119",23
"7120",81
"7121",16
"7122",21
"7123",8
"7124",32
"7125",53
"7126",38
"7127",9
"7128",30
"7129",24
"7130",25
"7131",55
"7132",23
"7133",14
"7134",38
"7135",6
"7136",66
"7137",0
"7138",25
"7139",0
"7140",34
"7141",20
"7142",25
